Id	hcIdx	BaseId	NextInClass	TransLvl	NameStr	MonStatsEx	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	NoShldBlock	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	MinHP(N)	MaxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	MinHP(H)	MaxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass1	TreasureClass2	TreasureClass3	TreasureClass4	TreasureClass1(N)	TreasureClass2(N)	TreasureClass3(N)	TreasureClass4(N)	TreasureClass1(H)	TreasureClass2(H)	TreasureClass3(H)	TreasureClass4(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol
fetish6	656	fetish1	fetish7	1	Flayer	fetish1		fetish	Fetish		FE	1							fetish6		1	1	2	4	2	4		10	10	1	28	64	103	fetish	fetish	10	15	14	13				100	100	100	10	9	8	4	4	4	33	33	33																						1	1							1		1			1	1							1		SkeletonRaise	seq_fethisraise	1																						100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				24	24	24	10	162	268	85	158	86	126	115							138	200	125	150	75	119	95							138	200	125	150	75	119	95							A1	pois					7	20	20	50	10	33	33	75																													Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fetish7	657	fetish1	fetish8	0	StygianDoll	fetish1		fetish	Fetish		FE	1							fetish7		1	1	2	4	2	4		10	10	1	28	64	103	fetish	fetish	10	15	14	13				100	100	100	10	9	8	4	4	4	33	33	33																						1	1							1		1			1	1							1		SkeletonRaise	seq_fethisraise	1																						100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				24	24	24	10	162	268	85	158	86	126	115							138	200	125	150	75	119	95							138	200	125	150	75	119	95							A1	pois					7	20	20	50	10	33	33	75																													Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fetish8	658	fetish1		2	SoulKiller	fetish1		fetish	Fetish		FE	1							fetish8		1	1	2	4	2	4		10	10	1	28	64	103	fetish	fetish	10	15	14	13				100	100	100	10	9	8	4	4	4	33	33	33																						1	1							1		1			1	1							1		SkeletonRaise	seq_fethisraise	1																						100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				24	24	24	10	162	268	85	158	86	126	115							138	200	125	150	75	119	95							138	200	125	150	75	119	95							A1	pois					7	20	20	50	10	33	33	75																													Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fetishblow6	659	fetishblow1	fetishblow7	1	Flayer	fetishblow1		fetish	FetishBlowgun		FC	1	1						fetishblow6		1	1	3	3	3	3		10	10	1	28	63	103	fetishblow	fetishblow	10	15	14	13				20	20	20	30	30	30																			blowgun									1								1		1			1	1									SkeletonRaise	seq_fethisraise	1																						100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				32	32	32	10	162	268	85	130			156							112	188	110	180	0	0	110							112	188	110	180	0	0	110							A1	pois					7	20	20	50	10	33	33	75																													Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fetishblow7	660	fetishblow1	fetishblow8	0	StygianDoll	fetishblow1		fetish	FetishBlowgun		FC	1	1						fetishblow7		1	1	3	3	3	3		10	10	1	28	63	103	fetishblow	fetishblow	10	15	14	13				20	20	20	30	30	30																			blowgun									1								1		1			1	1									SkeletonRaise	seq_fethisraise	1																						100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				32	32	32	10	162	268	85	130			156							112	188	110	180	0	0	110							112	188	110	180	0	0	110							A1	pois					7	20	20	50	10	33	33	75																													Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fetishblow8	661	fetishblow1		2	SoulKiller	fetishblow1		fetish	FetishBlowgun		FC	1	1						fetishblow8		1	1	3	3	3	3		10	10	1	28	63	103	fetishblow	fetishblow	10	15	14	13				20	20	20	30	30	30																			blowgun									1								1		1			1	1									SkeletonRaise	seq_fethisraise	1																						100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				32	32	32	10	162	268	85	130			156							112	188	110	180	0	0	110							112	188	110	180	0	0	110							A1	pois					7	20	20	50	10	33	33	75																													Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fetishshaman6	662	fetishshaman1	fetishshaman7	1	FlayerShaman	fetishshaman1		fetish	FetishShaman	raises Stygian Dolls	FW	1							fetish6	fetishblow6	1	1	2	5	1	1		10	10	1	28	63	104	fetishshaman	fetishshaman	10	15	14	13				40	45	45	0	2	3	15	18	22	66	66	66	50	50	50																			1	1							1		1			1	1									FetishInferno	A1	11	FetishAura	A1	5	Resurrect2	seq_fetishres	1																100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				24	24	24	10	162	268	85	154										162	262	100	520										162	262	100	520																																																				Act 3 Cast B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) Cast B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) Cast B	Act 3 (H) Champ B	Act 3 (H) Unique B				1				0
fetishshaman7	663	fetishshaman1	fetishshaman8	0	StygianDollShaman	fetishshaman1		fetish	FetishShaman	raises Stygian Dolls	FW	1							fetish7	fetishblow7	1	1	2	5	1	1		10	10	1	28	63	104	fetishshaman	fetishshaman	10	15	14	13				40	45	45	0	2	3	15	18	22	66	66	66	50	50	50																			1	1							1		1			1	1									FetishInferno	A1	11	FetishAura	A1	5	Resurrect2	seq_fetishres	1																100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				24	24	24	10	162	268	85	154										162	262	100	520										162	262	100	520																																																				Act 3 Cast B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) Cast B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) Cast B	Act 3 (H) Champ B	Act 3 (H) Unique B				1				0
fetishshaman8	664	fetishshaman1		2	SoulKillerShaman	fetishshaman1		fetish	FetishShaman	raises Stygian Dolls	FW	1							fetish8	fetishblow8	1	1	2	5	1	1		10	10	1	28	63	104	fetishshaman	fetishshaman	10	15	14	13				40	45	45	0	2	3	15	18	22	66	66	66	50	50	50																			1	1							1		1			1	1									FetishInferno	A1	11	FetishAura	A1	5	Resurrect2	seq_fetishres	1																100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				24	24	24	10	162	268	85	154										162	262	100	520										162	262	100	520																																																				Act 3 Cast B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) Cast B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) Cast B	Act 3 (H) Champ B	Act 3 (H) Unique B				1				0
baboon7	665	baboon1	baboon8	4	TempleGuard	baboon1		baboon	Baboon		BB	1													3	4		7	14	1	28	63	101	baboon	baboon	10	15	14	13				33	33	33	20	30	35	75	80	85	50	50	50	1	2	3																			1	1									1			1	1							1																										100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				24	24	24	10	268	378	85	194	64	189	115	64	189	92				225	338	110	220	62	162	120	62	138	130				225	338	110	220	62	112	120	62	138	130				A1	ltng					50	30	90		50	30	90																														Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
baboon8	666	baboon1		3	TempleGuard	baboon1		baboon	Baboon		BB	1													3	4		7	14	1	28	63	101	baboon	baboon	10	15	14	13				33	33	33	20	30	35	75	80	85	50	50	50	1	2	3																			1	1									1			1	1							1																										100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				24	24	24	10	268	378	85	194	64	189	115	64	189	92				225	338	110	220	62	162	120	62	138	130				225	338	110	220	62	112	120	62	138	130				A1	fire					50	30	90		50	30	90																														Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
unraveler6	667	unraveler1	unraveler7	4	Guardian	unraveler1		unraveler	GreaterMummy	raises undead	GY	1													1	1		5	5	1	44	74	105	unraveler	unraveler	10	15	14	13				85	85	85	45	50	55	55	55	55	85	90	95	24	27	31											mummyex								1							1			1			1	1									Resurrect2	seq_mummyres	1	Bestow	seq_mummyres	1	UnHolyBoltEx	seq_mummyres	1																100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				39	39	39	10	480	588	84	422	151	191	116							425	525	120	600	138	175	160							425	525	120	600	138	175	160							A1	pois	30	120	152	1500	30	120	150	1500	30	120	150	1500																													Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
unraveler7	668	unraveler1	unraveler8	2	Unraveler	unraveler1		unraveler	GreaterMummy	raises undead	GY	1													1	1		5	5	1	44	74	105	unraveler	unraveler	10	15	14	13				85	85	85	45	50	55	55	55	55	85	90	95	24	27	31											mummyex								1							1			1			1	1									Resurrect2	seq_mummyres	1	Bestow	seq_mummyres	1	UnHolyBoltEx	seq_mummyres	1																100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				39	39	39	10	480	588	84	422	151	191	116							425	525	120	600	138	175	160							425	525	120	600	138	175	160							A1	pois	30	120	152	1500	30	120	150	1500	30	120	150	1500																													Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
unraveler8	669	unraveler1	unraveler9	4	Horadrim Ancient	unraveler1		unraveler	GreaterMummy	raises undead	GY	1													1	1		5	5	1	44	74	105	unraveler	unraveler	10	15	14	13				85	85	85	45	50	55	55	55	55	85	90	95	24	27	31											mummyex								1							1			1			1	1									Resurrect2	seq_mummyres	1	Bestow	seq_mummyres	1	UnHolyBoltEx	seq_mummyres	1																100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				39	39	39	10	480	588	84	422	151	191	116							425	525	120	600	138	175	160							425	525	120	600	138	175	160							A1	pois	30	120	152	1500	30	120	150	1500	30	120	150	1500																													Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
unraveler9	670	unraveler1		2	Horadrim Ancient	unraveler1		unraveler	GreaterMummy	raises undead	GY	1													1	1		5	5	1	44	74	105	unraveler	unraveler	10	15	14	13				85	85	85	45	50	55	55	55	55	85	90	95	24	27	31											mummyex								1							1			1			1	1									Resurrect2	seq_mummyres	1	Bestow	seq_mummyres	1	UnHolyBoltEx	seq_mummyres	1																100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				39	39	39	10	480	588	84	422	151	191	116							425	525	120	600	138	175	160							425	525	120	600	138	175	160							A1	pois	30	120	152	1500	30	120	150	1500	30	120	150	1500																													Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
zealot4	671	zealot1	zealot5	1	Zealot	zealot1		zakarum	ZakarumZealot		ZZ	1													2	3		6	11	1	28	63	102	zealot	zealot	10	15	14	13				85	90	95	65	65	65	50	50	50	70	80	90																						1	1									1			1	1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				24	24	24	10	328	432	85	200	71	126	115	71	126	92				300	375	80	160	75	125	100	75	131	115				300	375	80	160	75	125	100	75	131	115																																														Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
zealot5	672	zealot1		2	Zealot	zealot1		zakarum	ZakarumZealot		ZZ	1													2	3		6	11	1	28	63	102	zealot	zealot	10	15	14	13				85	90	95	65	65	65	50	50	50	70	80	90																						1	1									1			1	1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				24	24	24	10	328	432	85	200	71	126	115	71	126	92				300	375	80	160	75	125	100	75	131	115				300	375	80	160	75	125	100	75	131	115																																														Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
cantor5	673	cantor1	cantor6	1	Heirophant	cantor1		zakarum	ZakarumPriest	heals Zealots and Cantors	ZP	1	1						zealot4				2	4	1	2		6	6	1	28	67	104	cantor	cantor	10	15	14	13				40	40	40	10	16	25	65	75	85	40	55	75	120	120	120	36	38	40																1										1			1	1									ZakarumHeal	S1	3	ZakarumLightning	S1	1	MonTeleport	S1	1	MonBlizzard	S1	1													100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				24	24	24	10	328	432	85	212	86	189	115							225	325	75	260	50	106	90							225	325	75	260	50	106	90							A1	cold	75	31	68	25	75	30	60	50	75	30	60	75																													Act 3 Cast B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) Cast B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) Cast B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
cantor6	674	cantor1		2	Heirophant	cantor1		zakarum	ZakarumPriest	heals Zealots and Cantors	ZP	1	1						zealot5				2	4	1	2		6	6	1	28	67	104	cantor	cantor	10	15	14	13				40	40	40	10	16	25	65	75	85	40	55	75	120	120	120	36	38	40																1										1			1	1									ZakarumHeal	S1	3	ZakarumLightning	S1	1	MonTeleport	S1	1	MonBlizzard	S1	1													100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				24	24	24	10	328	432	85	212	86	189	115							225	325	75	260	50	106	90							225	325	75	260	50	106	90							A1	cold	75	31	68	25	75	30	60	50	75	30	60	75																													Act 3 Cast B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) Cast B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) Cast B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
vilemother4	675	vilemother1	vilemother5	2	Grotesque	vilemother1		vilekind	VileMother		VM	1			vilechild4	0	0	NU							2	3		7	7	1	34	67	105	vilemother	vilemother	10	15	14	13				16	19	22	5	6	6	30	35	40	80	90	95	70	60	50	30	30	30	10	8	7													1	1							1		1			1	1									Nest	seq_vileres	1																						100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				29	29	29	10	570	735	63	336	112	238	115							500	625	80	260	88	125	110							500	625	80	260	88	125	110							A1	pois					20	30	30	75	30	30	30	100																													Act 4 Cast B	Act 4 Champ B	Act 4 Unique B		Act 4 (N) Cast B	Act 4 (N) Champ B	Act 4 (N) Unique B		Act 4 (H) Cast B	Act 4 (H) Champ B	Act 4 (H) Unique B								0
vilemother5	676	vilemother1		0	FleshSpawner	vilemother1		vilekind	VileMother		VM	1			vilechild5	0	0	NU							2	3		7	7	1	34	67	105	vilemother	vilemother	10	15	14	13				16	19	22	5	6	6	30	35	40	80	90	95	70	60	50	30	30	30	10	8	7													1	1							1		1			1	1									Nest	seq_vileres	1																						100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				29	29	29	10	570	735	63	336	112	238	115							500	625	80	260	88	125	110							500	625	80	260	88	125	110							A1	cold					20	40	50	100	30	40	50	125																													Act 4 Cast B	Act 4 Champ B	Act 4 Unique B		Act 4 (N) Cast B	Act 4 (N) Champ B	Act 4 (N) Unique B		Act 4 (H) Cast B	Act 4 (H) Champ B	Act 4 (H) Unique B								0
vilechild4	677	vilechild1	vilechild5	2	GrotesqueWyrm	vilechild1		vilekind	VileDog		VC	1													2	3		10	12	1	34	67	105	vilechild	vilechild	10	15	14	13				80	85	90	10	10	10	80	85	90																									1	1							1					1	1							1																										100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				47	47	47	10	138	210	84	178	60	92	189							125	175	70	80	50	88	85							125	175	70	80	50	88	85							A1	pois					5	20	20	50	9	20	20	75																													Act 4 Cast A	Act 4 Champ A	Act 4 Unique A		Act 4 (N) Cast A	Act 4 (N) Champ A	Act 4 (N) Unique A		Act 4 (H) Cast A	Act 4 (H) Champ A	Act 4 (H) Unique A								0
vilechild5	678	vilechild1		0	FleshBeast	vilechild1		vilekind	VileDog		VC	1													2	3		10	12	1	34	67	105	vilechild	vilechild	10	15	14	13				80	85	90	10	10	10	80	85	90																									1	1							1					1	1							1																										100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				47	47	47	10	138	210	84	178	60	92	189							125	175	70	80	50	88	85							125	175	70	80	50	88	85							A1	cold					5	25	35	75	9	25	35	100																													Act 4 Cast A	Act 4 Champ A	Act 4 Unique A		Act 4 (N) Cast A	Act 4 (N) Champ A	Act 4 (N) Unique A		Act 4 (H) Cast A	Act 4 (H) Champ A	Act 4 (H) Unique A								0
sandmaggot6	679	sandmaggot1	sandmaggot7	4	WorldKiller	sandmaggot1		sandmaggot	SandMaggot	Lays Eggs	SM	1			maggotegg6	0	0	S1							2	3		4	4	1	31	67	105	sandmaggot	sandmaggot	10	15	14	13				55	55	55	70	70	70	2	3	4	90	90	90	80	80	80											goospitex								1													1	1									MagottUp	seq_maggotup	1	MagottDown	seq_maggotdown	1	MagottLay	seq_maggotlay	1																100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				27	27	27	10	350	430	84	254	111	236	116							275	375	115	250	88	138	75							275	375	115	250	88	138	75																																																	Act 4 H2H A	Act 4 Champ A	Act 4 Unique A		Act 4 (N) H2H A	Act 4 (N) Champ A	Act 4 (N) Unique A		Act 4 (H) H2H A	Act 4 (H) Champ A	Act 4 (H) Unique A								0
maggotbaby6	680	maggotbaby1		4	WorldKillerYoung	maggotbaby1		sandmaggot	MaggotLarva		SB	1													1	1		6	6	1	28	67	105	maggotbaby	maggotbaby	10	15	14	13				90	93	95	16	13	10	90	90	90	15	15	15	20	20	20																				1												1	1							1																										100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				24	24	24	10	52	162	85	110	32	55	115							50	112	50	60	31	56	70							50	112	50	60	31	56	70																																																																			0
maggotegg6	681	maggotegg1		4	WorldKillerEgg	maggotegg1			MaggotEgg		SE	1			maggotbaby6	0	0	S1							1	1		1	1	1	31	67	105	maggotegg	maggotegg	10	15	14	13				150	200	200	34	34	34																													1												1										MaggotEgg	seq_maggotegg	5																						100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1							0	192	238	84	108										150	200	25	50										150	200	25	50																																																																						0
minion9	682	minion1	minion10	2	Slayerexp	minion1		minion	Minion		xx	1													3	5		7	10	2	44	76	102	minion	minion	10	15	14	13				70	75	80	15	13	10	50	55	60	15	15	15	50	55	55																			1	1												1	1						1																											100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				50	50	50	10	475	592	101	452	96	121	189	116	145	163				250	312	80	160	94	125	100	88	144	110				250	312	120	150	94	125	100	88	144	110																																														Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
minion10	683	minion1	minion11	3	HellSpawn	minion1		minion	Minion		xx	1													3	5		7	10	2	44	76	102	minion	minion	10	15	14	13				70	75	80	15	13	10	50	55	60	15	15	15	50	55	55																			1	1												1	1						1																											100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				50	50	50	10	475	592	101	452	96	121	189	116	145	163				250	312	80	160	94	125	100	88	144	110				250	312	120	150	94	125	100	88	144	110																																														Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
minion11	684	minion1		2	GreaterHellSpawn	minion1		minion	Minion		xx	1													3	5		7	10	2	44	76	102	minion	minion	10	15	14	13				70	75	80	15	13	10	50	55	60	15	15	15	50	55	55																			1	1												1	1						1																											100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				50	50	50	10	475	592	101	452	96	121	189	116	145	163				250	312	80	160	94	125	100	88	144	110				250	312	120	150	94	125	100	88	144	110																																														Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
arach6	685	arach1	arach7	0	Arach	arach1		arach	Arach		SP	1													4	5		8	11	1	27	63	104	arach	arach	10	15	14	13				75	85	90	55	55	55	20	20	20	8	8	8	45	45	45																			1	1												1	1							1		SpiderLay	A2	5																						100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				23	23	23	10	378	475	85	228	118	184	115							375	475	135	220	100	150	100							375	475	135	220	100	150	100							A1	pois	50	26	40	3000	50	50	120	3000	50	50	120	3000																													Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
megademon4	686	megademon1	megademon5	0	Balrog	megademon1		megademon	Megademon		DM	1													2	3		10	16	1	34	67	104	megademon	megademon	10	15	13	11				60	75	90	50	60	65	80	95	97	70	70	70	70	70	70	75	60	45																1								1		1			1	1									MegademonInferno	S1	9																						100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				39	39	39	10	478	570	101	304	66	119	156							525	625	115	260	100	150	160							525	625	115	260	100	150	160							A1	fire					15	40	80		25	40	80																														Act 4 H2H B	Act 4 Champ B	Act 4 Unique B		Act 4 (N) H2H B	Act 4 (N) Champ B	Act 4 (N) Unique B		Act 4 (H) H2H B	Act 4 (H) Champ B	Act 4 (H) Unique B								0
megademon5	687	megademon1	megademon6	0	PitLord	megademon1		megademon	Megademon		DM	1													2	3		10	16	1	34	67	104	megademon	megademon	10	15	13	11				60	75	90	50	60	65	80	95	97	70	70	70	70	70	70	75	60	45																1								1		1			1	1									MegademonInferno	S1	9																						100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				39	39	39	5	478	570	101	304	66	119	156							525	625	115	260	100	150	160							525	625	115	260	100	150	160							A1	fire					15	40	80		25	40	80																														Act 4 H2H B	Act 4 Champ B	Act 4 Unique B		Act 4 (N) H2H B	Act 4 (N) Champ B	Act 4 (N) Unique B		Act 4 (H) H2H B	Act 4 (H) Champ B	Act 4 (H) Unique B								0
